area_code,inventory,market_size,market,number_of_records,product_line,product_type,product,state,type,order_date_mdy,order_date_dmy,budget_cogs,budget_margin,budget_profit,budget_sales,cogs,margin,marketing,profit,sales,total_expenses,row_id,order_month
563,777,Small Market,Central,1,Beans,Espresso,Decaf Espresso,Iowa,Decaf,2016-04-26,2016-04-26,10.00,40.00,30.00,50.00,17.00,26.00,4.00,10.00,43.00,16.00,135,2016-04-01
360,400,Small Market,West,1,Leaves,Tea,Darjeeling,Washington,Regular,2015-09-08,2015-09-08,40.00,80.00,50.00,120.00,67.00,113.00,20.00,70.00,180.00,43.00,136,2015-09-01
630,623,Major Market,Central,1,Leaves,Herbal Tea,Lemon,Illinois,Decaf,2016-12-27,2016-12-27,70.00,90.00,60.00,160.00,83.00,107.00,27.00,68.00,190.00,39.00,137,2016-12-01
660,777,Small Market,Central,1,Beans,Espresso,Decaf Espresso,Missouri,Decaf,2018-12-09,2018-12-09,50.00,80.00,60.00,130.00,46.00,68.00,12.00,45.00,114.00,23.00,138,2018-12-01
505,191,Small Market,South,1,Beans,Espresso,Decaf Espresso,New Mexico,Decaf,2018-12-01,2018-12-01,30.00,40.00,10.00,70.00,35.00,47.00,11.00,8.00,82.00,39.00,139,2018-12-01
775,1459,Small Market,West,1,Leaves,Tea,Earl Grey,Nevada,Regular,2015-09-08,2015-09-08,150.00,160.00,100.00,310.00,228.00,228.00,63.00,141.00,456.00,87.00,140,2015-09-01
740,821,Major Market,Central,1,Leaves,Herbal Tea,Lemon,Ohio,Decaf,2016-12-27,2016-12-27,20.00,50.00,50.00,70.00,32.00,48.00,8.00,29.00,80.00,19.00,141,2016-12-01
262,623,Small Market,Central,1,Beans,Espresso,Decaf Espresso,Wisconsin,Decaf,2018-12-09,2018-12-09,50.00,70.00,50.00,120.00,48.00,62.00,15.00,34.00,110.00,28.00,142,2018-12-01
405,640,Small Market,South,1,Beans,Espresso,Decaf Espresso,Oklahoma,Decaf,2018-12-01,2018-12-01,60.00,110.00,70.00,170.00,80.00,120.00,26.00,63.00,200.00,57.00,143,2018-12-01
503,651,Small Market,West,1,Leaves,Tea,Earl Grey,Oregon,Regular,2015-09-08,2015-09-08,50.00,90.00,60.00,140.00,84.00,126.00,27.00,68.00,210.00,58.00,144,2015-09-01
970,336,Major Market,Central,1,Leaves,Herbal Tea,Mint,Colorado,Decaf,2018-09-10,2018-09-10,50.00,70.00,40.00,120.00,60.00,80.00,19.00,33.00,140.00,47.00,145,2018-09-01
475,312,Small Market,East,1,Beans,Espresso,Decaf Espresso,Connecticut,Decaf,2018-12-09,2018-12-09,50.00,70.00,40.00,120.00,55.00,75.00,18.00,30.00,130.00,45.00,146,2018-12-01
702,961,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Nevada,Decaf,2018-06-08,2018-06-08,30.00,40.00,20.00,70.00,28.00,35.00,8.00,6.00,63.00,29.00,147,2018-06-01
773,821,Major Market,Central,1,Leaves,Herbal Tea,Mint,Illinois,Decaf,2017-07-17,2017-07-17,80.00,120.00,100.00,200.00,95.00,139.00,26.00,101.00,234.00,38.00,148,2017-07-01
985,777,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,Louisiana,Decaf,2015-11-26,2015-11-26,40.00,60.00,50.00,100.00,33.00,48.00,9.00,28.00,81.00,20.00,149,2015-11-01
971,357,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Oregon,Decaf,2015-09-19,2015-09-19,60.00,100.00,70.00,160.00,52.00,76.00,16.00,38.00,128.00,38.00,150,2015-09-01
863,623,Major Market,East,1,Leaves,Herbal Tea,Chamomile,Florida,Decaf,2018-09-19,2018-09-19,30.00,50.00,30.00,80.00,48.00,62.00,15.00,34.00,110.00,28.00,151,2018-09-01
505,525,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,New Mexico,Decaf,2017-06-12,2017-06-12,110.00,10.00,-30.00,120.00,88.00,11.00,27.00,-39.00,99.00,50.00,152,2017-06-01
435,484,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Utah,Decaf,2015-09-19,2015-09-19,100.00,140.00,80.00,240.00,86.00,107.00,32.00,41.00,193.00,66.00,153,2015-09-01
239,312,Major Market,East,1,Leaves,Herbal Tea,Lemon,Florida,Decaf,2017-03-11,2017-03-11,40.00,50.00,20.00,90.00,54.00,66.00,20.00,13.00,120.00,53.00,154,2017-03-01
435,196,Small Market,West,1,Leaves,Tea,Earl Grey,Utah,Regular,2015-08-05,2015-08-05,20.00,30.00,10.00,50.00,35.00,47.00,11.00,9.00,82.00,38.00,155,2015-08-01
253,390,Small Market,West,1,Leaves,Tea,Earl Grey,Washington,Regular,2015-08-05,2015-08-05,40.00,60.00,40.00,100.00,61.00,89.00,19.00,48.00,150.00,41.00,156,2015-08-01
206,541,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Washington,Decaf,2017-06-06,2017-06-06,110.00,160.00,60.00,270.00,92.00,128.00,83.00,15.00,220.00,113.00,157,2017-06-01
580,821,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,Oklahoma,Decaf,2017-06-12,2017-06-12,40.00,60.00,50.00,100.00,32.00,48.00,8.00,28.00,80.00,20.00,158,2017-06-01
702,1419,Small Market,West,1,Leaves,Tea,Green Tea,Nevada,Regular,2015-08-05,2015-08-05,160.00,-160.00,-240.00,0.00,245.00,-245.00,93.00,-354.00,17.00,126.00,159,2015-08-01
775,774,Small Market,West,1,Beans,Espresso,Decaf Espresso,Nevada,Decaf,2016-11-10,2016-11-10,10.00,30.00,20.00,40.00,19.00,28.00,5.00,11.00,47.00,17.00,160,2016-11-01
337,390,Small Market,South,1,Beans,Espresso,Decaf Espresso,Louisiana,Decaf,2015-10-12,2015-10-12,50.00,70.00,50.00,120.00,61.00,89.00,19.00,48.00,150.00,41.00,161,2015-10-01
541,500,Small Market,West,1,Leaves,Tea,Green Tea,Oregon,Regular,2015-09-14,2015-09-14,50.00,80.00,50.00,130.00,84.00,116.00,26.00,67.00,200.00,49.00,162,2015-09-01
971,1073,Small Market,West,1,Beans,Espresso,Decaf Espresso,Oregon,Decaf,2018-06-16,2018-06-16,160.00,160.00,100.00,320.00,170.00,170.00,47.00,99.00,340.00,71.00,163,2018-06-01
505,196,Small Market,South,1,Beans,Espresso,Decaf Espresso,New Mexico,Decaf,2015-10-12,2015-10-12,30.00,40.00,10.00,70.00,35.00,47.00,11.00,9.00,82.00,38.00,164,2015-10-01
435,169,Small Market,West,1,Leaves,Tea,Green Tea,Utah,Regular,2015-09-14,2015-09-14,10.00,30.00,10.00,40.00,29.00,36.00,11.00,-9.00,65.00,45.00,165,2015-09-01
435,814,Small Market,West,1,Beans,Espresso,Decaf Espresso,Utah,Decaf,2017-01-22,2017-01-22,40.00,70.00,50.00,110.00,50.00,73.00,14.00,48.00,123.00,25.00,166,2017-01-01
505,818,Small Market,South,1,Leaves,Herbal Tea,Chamomile,New Mexico,Decaf,2015-12-28,2015-12-28,10.00,30.00,20.00,40.00,18.00,27.00,5.00,10.00,45.00,17.00,167,2015-12-01
360,522,Small Market,West,1,Leaves,Tea,Green Tea,Washington,Regular,2018-04-21,2018-04-21,40.00,80.00,20.00,120.00,75.00,105.00,68.00,8.00,180.00,97.00,168,2018-04-01
405,651,Small Market,South,1,Beans,Espresso,Decaf Espresso,Oklahoma,Decaf,2016-09-03,2016-09-03,70.00,110.00,70.00,180.00,84.00,126.00,27.00,67.00,210.00,59.00,169,2016-09-01
509,957,Small Market,West,1,Beans,Espresso,Decaf Espresso,Washington,Decaf,2018-12-09,2018-12-09,60.00,80.00,60.00,140.00,70.00,84.00,21.00,41.00,154.00,43.00,170,2018-12-01
918,306,Small Market,South,1,Leaves,Herbal Tea,Chamomile,Oklahoma,Decaf,2015-11-04,2015-11-04,50.00,60.00,20.00,110.00,53.00,65.00,20.00,11.00,118.00,54.00,171,2015-11-01
775,965,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Nevada,Decaf,2018-11-13,2018-11-13,30.00,40.00,20.00,70.00,28.00,34.00,8.00,4.00,62.00,30.00,172,2018-11-01
719,809,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Colorado,Decaf,2016-11-21,2016-11-21,100.00,140.00,110.00,240.00,95.00,137.00,26.00,99.00,232.00,38.00,173,2016-11-01
712,818,Small Market,Central,1,Beans,Coffee,Amaretto,Iowa,Regular,2018-12-09,2018-12-09,10.00,30.00,20.00,40.00,18.00,27.00,5.00,10.00,45.00,17.00,174,2018-12-01
971,364,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Oregon,Decaf,2018-05-28,2018-05-28,70.00,100.00,70.00,170.00,57.00,83.00,18.00,42.00,140.00,41.00,175,2018-05-01
847,596,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,2016-11-21,2016-11-21,110.00,150.00,100.00,260.00,104.00,150.00,33.00,95.00,254.00,55.00,176,2016-11-01
262,306,Small Market,Central,1,Beans,Coffee,Amaretto,Wisconsin,Regular,2018-12-28,2018-12-28,50.00,70.00,30.00,120.00,53.00,65.00,20.00,12.00,118.00,53.00,177,2018-12-01
801,494,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Utah,Decaf,2018-10-26,2018-10-26,100.00,130.00,70.00,230.00,85.00,105.00,32.00,39.00,190.00,66.00,178,2018-10-01
319,961,Small Market,Central,1,Beans,Coffee,Colombian,Iowa,Regular,2016-07-30,2016-07-30,20.00,40.00,20.00,60.00,28.00,35.00,8.00,6.00,63.00,29.00,179,2016-07-01
225,484,Small Market,South,1,Leaves,Herbal Tea,Lemon,Louisiana,Decaf,2015-11-04,2015-11-04,80.00,100.00,40.00,180.00,86.00,107.00,32.00,42.00,193.00,65.00,180,2015-11-01
509,551,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Washington,Decaf,2018-10-26,2018-10-26,90.00,140.00,60.00,230.00,79.00,111.00,72.00,9.00,190.00,102.00,181,2018-10-01
314,484,Small Market,Central,1,Beans,Coffee,Colombian,Missouri,Regular,2016-07-30,2016-07-30,90.00,110.00,50.00,200.00,86.00,107.00,32.00,42.00,193.00,65.00,182,2016-07-01
505,961,Small Market,South,1,Leaves,Herbal Tea,Lemon,New Mexico,Decaf,2015-11-04,2015-11-04,20.00,40.00,20.00,60.00,28.00,35.00,8.00,5.00,63.00,30.00,183,2015-11-01
405,541,Small Market,South,1,Leaves,Herbal Tea,Lemon,Oklahoma,Decaf,2015-11-04,2015-11-04,80.00,130.00,40.00,210.00,92.00,128.00,83.00,15.00,220.00,113.00,184,2015-11-01
920,541,Small Market,Central,1,Beans,Coffee,Colombian,Wisconsin,Regular,2016-07-30,2016-07-30,90.00,140.00,40.00,230.00,92.00,128.00,83.00,15.00,220.00,113.00,185,2016-07-01
614,427,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,2016-12-15,2016-12-15,50.00,80.00,20.00,130.00,54.00,75.00,49.00,-3.00,129.00,78.00,186,2016-12-01
775,712,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Nevada,Decaf,2015-11-04,2015-11-04,100.00,150.00,40.00,250.00,121.00,169.00,110.00,26.00,290.00,143.00,187,2015-11-01
319,774,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Iowa,Regular,2018-09-16,2018-09-16,20.00,30.00,20.00,50.00,19.00,28.00,5.00,11.00,47.00,17.00,188,2018-09-01
303,549,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Colorado,Decaf,2015-12-05,2015-12-05,80.00,140.00,90.00,220.00,75.00,114.00,24.00,59.00,189.00,55.00,189,2015-12-01
971,772,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Oregon,Decaf,2015-09-19,2015-09-19,20.00,50.00,50.00,70.00,33.00,48.00,9.00,28.00,81.00,20.00,190,2015-09-01
573,814,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Missouri,Regular,2018-09-16,2018-09-16,50.00,90.00,70.00,140.00,50.00,73.00,14.00,48.00,123.00,25.00,191,2018-09-01
312,1436,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Illinois,Decaf,2015-12-05,2015-12-05,260.00,270.00,180.00,530.00,228.00,229.00,63.00,142.00,457.00,87.00,192,2015-12-01
435,236,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Utah,Decaf,2017-04-23,2017-04-23,30.00,50.00,30.00,80.00,41.00,60.00,13.00,24.00,101.00,36.00,193,2017-04-01
775,777,Small Market,West,1,Beans,Espresso,Decaf Espresso,Nevada,Decaf,2017-04-05,2017-04-05,10.00,30.00,20.00,40.00,17.00,26.00,4.00,11.00,43.00,15.00,194,2017-04-01
414,957,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,2018-10-13,2018-10-13,80.00,100.00,60.00,180.00,70.00,84.00,21.00,42.00,154.00,42.00,195,2018-10-01
206,945,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Washington,Decaf,2017-04-23,2017-04-23,110.00,170.00,120.00,280.00,130.00,195.00,42.00,121.00,325.00,74.00,196,2017-04-01
971,1091,Small Market,West,1,Beans,Espresso,Decaf Espresso,Oregon,Decaf,2017-09-17,2017-09-17,160.00,160.00,100.00,320.00,170.00,171.00,47.00,99.00,341.00,72.00,197,2017-09-01
614,331,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Ohio,Decaf,2015-11-19,2015-11-19,60.00,90.00,40.00,150.00,59.00,73.00,22.00,18.00,132.00,55.00,198,2015-11-01
603,236,Small Market,East,1,Beans,Coffee,Amaretto,New Hampshire,Regular,2018-10-13,2018-10-13,30.00,60.00,40.00,90.00,41.00,60.00,13.00,25.00,101.00,35.00,199,2018-10-01
775,844,Small Market,West,1,Leaves,Herbal Tea,Lemon,Nevada,Decaf,2018-11-03,2018-11-03,120.00,190.00,120.00,310.00,148.00,206.00,48.00,115.00,354.00,91.00,200,2018-11-01
435,821,Small Market,West,1,Beans,Espresso,Decaf Espresso,Utah,Decaf,2017-09-17,2017-09-17,40.00,70.00,50.00,110.00,50.00,73.00,14.00,47.00,123.00,26.00,201,2017-09-01
305,490,Major Market,East,1,Beans,Coffee,Decaf Irish Cream,Florida,Decaf,2015-11-19,2015-11-19,80.00,110.00,70.00,190.00,86.00,120.00,26.00,71.00,206.00,49.00,202,2015-11-01
959,945,Small Market,East,1,Beans,Coffee,Colombian,Connecticut,Regular,2018-10-13,2018-10-13,120.00,180.00,130.00,300.00,130.00,195.00,42.00,121.00,325.00,74.00,203,2018-10-01
541,618,Small Market,West,1,Leaves,Herbal Tea,Lemon,Oregon,Decaf,2017-08-30,2017-08-30,30.00,50.00,30.00,80.00,44.00,56.00,14.00,30.00,100.00,26.00,204,2017-08-01
206,965,Small Market,West,1,Beans,Espresso,Decaf Espresso,Washington,Decaf,2017-09-17,2017-09-17,60.00,80.00,60.00,140.00,69.00,81.00,21.00,39.00,150.00,42.00,205,2017-09-01
407,423,Major Market,East,1,Beans,Espresso,Decaf Espresso,Florida,Decaf,2015-11-19,2015-11-19,70.00,100.00,60.00,170.00,77.00,103.00,25.00,51.00,180.00,52.00,206,2015-11-01
603,366,Small Market,East,1,Beans,Coffee,Colombian,New Hampshire,Regular,2018-10-13,2018-10-13,40.00,60.00,30.00,100.00,45.00,69.00,14.00,23.00,114.00,46.00,207,2018-10-01
435,366,Small Market,West,1,Leaves,Herbal Tea,Lemon,Utah,Decaf,2017-08-30,2017-08-30,30.00,70.00,40.00,100.00,45.00,69.00,14.00,24.00,114.00,45.00,208,2017-08-01
319,821,Small Market,Central,1,Beans,Coffee,Amaretto,Iowa,Regular,2016-01-31,2016-01-31,10.00,30.00,20.00,40.00,18.00,27.00,5.00,11.00,45.00,16.00,209,2016-01-01
432,613,Major Market,South,1,Beans,Coffee,Decaf Irish Cream,Texas,Decaf,2017-11-28,2017-11-28,100.00,130.00,100.00,230.00,83.00,107.00,27.00,68.00,190.00,39.00,210,2017-11-01
860,513,Small Market,East,1,Beans,Espresso,Caffe Mocha,Connecticut,Regular,2016-09-26,2016-09-26,60.00,90.00,20.00,150.00,65.00,90.00,58.00,3.00,155.00,87.00,211,2016-09-01
509,772,Small Market,West,1,Leaves,Herbal Tea,Lemon,Washington,Decaf,2017-08-30,2017-08-30,30.00,50.00,50.00,80.00,38.00,56.00,10.00,34.00,94.00,22.00,212,2017-08-01
262,312,Small Market,Central,1,Beans,Coffee,Amaretto,Wisconsin,Regular,2016-01-31,2016-01-31,50.00,70.00,30.00,120.00,54.00,66.00,20.00,13.00,120.00,53.00,213,2016-01-01
956,449,Major Market,South,1,Beans,Espresso,Decaf Espresso,Texas,Decaf,2015-08-26,2015-08-26,60.00,100.00,90.00,160.00,77.00,112.00,21.00,80.00,189.00,32.00,214,2015-08-01
603,256,Small Market,East,1,Beans,Espresso,Caffe Mocha,New Hampshire,Regular,2016-09-26,2016-09-26,40.00,60.00,10.00,100.00,43.00,61.00,39.00,-7.00,104.00,68.00,215,2016-09-01
702,596,Small Market,West,1,Leaves,Herbal Tea,Mint,Nevada,Decaf,2017-08-30,2017-08-30,80.00,140.00,110.00,220.00,104.00,150.00,33.00,94.00,254.00,56.00,216,2017-08-01
641,965,Small Market,Central,1,Beans,Coffee,Colombian,Iowa,Regular,2016-01-31,2016-01-31,20.00,40.00,20.00,60.00,28.00,34.00,8.00,5.00,62.00,29.00,217,2016-01-01
818,1071,Major Market,West,1,Beans,Coffee,Decaf Irish Cream,California,Decaf,2017-07-16,2017-07-16,180.00,-30.00,-110.00,150.00,148.00,-26.00,48.00,-117.00,122.00,91.00,218,2017-07-01
603,165,Small Market,East,1,Beans,Espresso,Regular Espresso,New Hampshire,Regular,2016-11-02,2016-11-02,20.00,40.00,0.00,60.00,30.00,38.00,11.00,-6.00,68.00,44.00,219,2016-11-01
435,625,Small Market,West,1,Leaves,Herbal Tea,Mint,Utah,Decaf,2017-08-30,2017-08-30,70.00,10.00,-30.00,80.00,84.00,18.00,26.00,-31.00,102.00,49.00,220,2017-08-01
636,494,Small Market,Central,1,Beans,Coffee,Colombian,Missouri,Regular,2018-11-06,2018-11-06,90.00,100.00,40.00,190.00,85.00,105.00,32.00,39.00,190.00,66.00,221,2018-11-01
563,1436,Small Market,Central,1,Leaves,Tea,Darjeeling,Iowa,Regular,2017-04-25,2017-04-25,190.00,210.00,140.00,400.00,228.00,229.00,63.00,141.00,457.00,88.00,222,2017-04-01
337,772,Small Market,South,1,Beans,Coffee,Colombian,Louisiana,Regular,2016-09-26,2016-09-26,40.00,70.00,60.00,110.00,38.00,56.00,10.00,34.00,94.00,22.00,223,2016-09-01
262,551,Small Market,Central,1,Beans,Coffee,Colombian,Wisconsin,Regular,2018-11-09,2018-11-09,80.00,110.00,20.00,190.00,79.00,111.00,72.00,9.00,190.00,102.00,224,2018-11-01
951,1282,Major Market,West,1,Beans,Espresso,Decaf Espresso,California,Decaf,2017-07-16,2017-07-16,220.00,300.00,200.00,520.00,234.00,311.00,77.00,202.00,545.00,109.00,225,2017-07-01
816,191,Small Market,Central,1,Leaves,Tea,Darjeeling,Missouri,Regular,2017-04-25,2017-04-25,30.00,40.00,10.00,70.00,35.00,47.00,11.00,9.00,82.00,38.00,226,2017-04-01
505,366,Small Market,South,1,Beans,Coffee,Colombian,New Mexico,Regular,2016-09-26,2016-09-26,50.00,90.00,50.00,140.00,45.00,69.00,14.00,24.00,114.00,45.00,227,2016-09-01
303,766,Major Market,Central,1,Beans,Coffee,Amaretto,Colorado,Regular,2016-10-12,2016-10-12,100.00,150.00,120.00,250.00,99.00,144.00,27.00,105.00,243.00,39.00,228,2016-10-01
920,382,Small Market,Central,1,Leaves,Tea,Darjeeling,Wisconsin,Regular,2017-04-25,2017-04-25,40.00,80.00,50.00,120.00,56.00,81.00,17.00,41.00,137.00,40.00,229,2017-04-01
918,618,Small Market,South,1,Beans,Coffee,Colombian,Oklahoma,Regular,2016-09-26,2016-09-26,50.00,70.00,50.00,120.00,44.00,56.00,14.00,29.00,100.00,27.00,230,2016-09-01
563,777,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Iowa,Regular,2018-06-17,2018-06-17,10.00,40.00,30.00,50.00,17.00,26.00,4.00,11.00,43.00,15.00,231,2018-06-01
937,329,Major Market,Central,1,Beans,Coffee,Amaretto,Ohio,Regular,2016-10-12,2016-10-12,60.00,80.00,50.00,140.00,60.00,80.00,19.00,33.00,140.00,47.00,232,2016-10-01
515,1391,Small Market,Central,1,Leaves,Tea,Earl Grey,Iowa,Regular,2016-09-01,2016-09-01,200.00,260.00,150.00,460.00,240.00,294.00,91.00,169.00,534.00,125.00,233,2016-09-01
318,342,Small Market,South,1,Beans,Espresso,Caffe Latte,Louisiana,Regular,2017-12-18,2017-12-18,50.00,80.00,10.00,130.00,65.00,90.00,58.00,2.00,155.00,88.00,234,2017-12-01
573,821,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Missouri,Regular,2017-09-06,2017-09-06,50.00,90.00,70.00,140.00,50.00,73.00,14.00,48.00,123.00,25.00,235,2017-09-01
720,613,Major Market,Central,1,Beans,Coffee,Colombian,Colorado,Regular,2016-10-12,2016-10-12,80.00,110.00,80.00,190.00,83.00,107.00,27.00,68.00,190.00,39.00,236,2016-10-01
314,165,Small Market,Central,1,Leaves,Tea,Earl Grey,Missouri,Regular,2016-09-01,2016-09-01,20.00,30.00,-10.00,50.00,30.00,38.00,11.00,-7.00,68.00,45.00,237,2016-09-01
505,104,Small Market,South,1,Beans,Espresso,Caffe Latte,New Mexico,Regular,2017-12-18,2017-12-18,20.00,30.00,0.00,50.00,30.00,38.00,11.00,-7.00,68.00,45.00,238,2017-12-01
414,965,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,2017-08-29,2017-08-29,80.00,90.00,50.00,170.00,69.00,81.00,21.00,38.00,150.00,43.00,239,2017-08-01
312,844,Major Market,Central,1,Beans,Coffee,Colombian,Illinois,Regular,2016-10-12,2016-10-12,150.00,220.00,140.00,370.00,148.00,206.00,48.00,115.00,354.00,91.00,240,2016-10-01
405,300,Small Market,South,1,Beans,Espresso,Caffe Latte,Oklahoma,Regular,2017-12-18,2017-12-18,70.00,100.00,70.00,170.00,86.00,120.00,26.00,70.00,206.00,50.00,241,2017-12-01
414,513,Small Market,Central,1,Leaves,Tea,Earl Grey,Wisconsin,Regular,2016-09-01,2016-09-01,50.00,80.00,10.00,130.00,65.00,90.00,58.00,3.00,155.00,87.00,242,2016-09-01
603,241,Small Market,East,1,Beans,Coffee,Amaretto,New Hampshire,Regular,2017-08-29,2017-08-29,30.00,50.00,30.00,80.00,38.00,55.00,12.00,20.00,93.00,35.00,243,2017-08-01
513,357,Major Market,Central,1,Beans,Coffee,Colombian,Ohio,Regular,2016-10-12,2016-10-12,50.00,80.00,50.00,130.00,52.00,76.00,16.00,38.00,128.00,38.00,244,2016-10-01
504,372,Small Market,South,1,Beans,Espresso,Caffe Mocha,Louisiana,Regular,2017-11-20,2017-11-20,50.00,90.00,70.00,140.00,65.00,109.00,20.00,65.00,174.00,44.00,245,2017-11-01
573,193,Small Market,Central,1,Leaves,Tea,Green Tea,Missouri,Regular,2015-07-12,2015-07-12,20.00,40.00,0.00,60.00,33.00,41.00,12.00,-4.00,74.00,45.00,246,2015-07-01
475,961,Small Market,East,1,Beans,Coffee,Colombian,Connecticut,Regular,2017-08-29,2017-08-29,110.00,180.00,130.00,290.00,124.00,186.00,40.00,115.00,310.00,71.00,247,2017-08-01
970,449,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Colorado,Regular,2016-10-31,2016-10-31,80.00,140.00,110.00,220.00,77.00,112.00,21.00,80.00,189.00,32.00,248,2016-10-01
505,256,Small Market,South,1,Beans,Espresso,Caffe Mocha,New Mexico,Regular,2017-11-20,2017-11-20,30.00,50.00,0.00,80.00,43.00,61.00,39.00,-7.00,104.00,68.00,249,2017-11-01
475,814,Small Market,East,1,Leaves,Tea,Darjeeling,Connecticut,Regular,2015-07-12,2015-07-12,50.00,80.00,60.00,130.00,50.00,73.00,14.00,48.00,123.00,25.00,250,2015-07-01
603,372,Small Market,East,1,Beans,Coffee,Colombian,New Hampshire,Regular,2017-12-01,2017-12-01,40.00,70.00,40.00,110.00,48.00,72.00,15.00,25.00,120.00,47.00,251,2017-12-01
708,1282,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Illinois,Regular,2015-03-21,2015-03-21,270.00,370.00,260.00,640.00,234.00,311.00,77.00,201.00,545.00,110.00,252,2015-03-01
860,522,Small Market,East,1,Beans,Espresso,Caffe Mocha,Connecticut,Regular,2016-11-13,2016-11-13,70.00,100.00,20.00,170.00,75.00,105.00,68.00,7.00,180.00,98.00,253,2016-11-01
918,452,Small Market,South,1,Beans,Espresso,Caffe Mocha,Oklahoma,Regular,2017-11-20,2017-11-20,10.00,30.00,30.00,40.00,22.00,34.00,6.00,17.00,56.00,17.00,254,2017-11-01
603,818,Small Market,East,1,Leaves,Tea,Darjeeling,New Hampshire,Regular,2016-06-22,2016-06-22,10.00,30.00,20.00,40.00,18.00,27.00,5.00,11.00,45.00,16.00,255,2016-06-01
603,261,Small Market,East,1,Beans,Espresso,Caffe Mocha,New Hampshire,Regular,2016-11-13,2016-11-13,30.00,50.00,0.00,80.00,37.00,53.00,34.00,-10.00,90.00,63.00,256,2016-11-01
234,1073,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Ohio,Regular,2015-03-21,2015-03-21,190.00,210.00,140.00,400.00,170.00,170.00,47.00,98.00,340.00,72.00,257,2015-03-01
475,772,Small Market,East,1,Leaves,Tea,Green Tea,Connecticut,Regular,2015-04-13,2015-04-13,20.00,50.00,40.00,70.00,27.00,39.00,7.00,21.00,66.00,18.00,258,2015-04-01
971,427,Small Market,West,1,Beans,Coffee,Amaretto,Oregon,Regular,2017-11-20,2017-11-20,60.00,100.00,40.00,160.00,54.00,75.00,49.00,-4.00,129.00,79.00,259,2017-11-01
754,640,Major Market,East,1,Beans,Coffee,Colombian,Florida,Regular,2018-11-06,2018-11-06,70.00,120.00,80.00,190.00,80.00,120.00,26.00,63.00,200.00,57.00,260,2018-11-01
603,774,Small Market,East,1,Leaves,Tea,Green Tea,New Hampshire,Regular,2015-04-13,2015-04-13,0.00,40.00,30.00,40.00,0.00,43.00,0.00,32.00,43.00,11.00,261,2015-04-01
435,956,Small Market,West,1,Beans,Coffee,Amaretto,Utah,Regular,2015-12-26,2015-12-26,90.00,110.00,70.00,200.00,75.00,90.00,23.00,46.00,165.00,44.00,262,2015-12-01
774,235,Major Market,East,1,Beans,Coffee,Colombian,Massachusetts,Regular,2018-07-06,2018-07-06,70.00,370.00,330.00,440.00,75.00,395.00,24.00,340.00,470.00,55.00,263,2018-07-01
